member_name,member_start_date,member_end_date,political_party,administrative_region,gender,roles,government_name
πασχαλιδης αδαμ ιωαννης,2019-07-07,2020-07-25,νεα δημοκρατια,καβαλας,male,[],"['τσιπρα π. αλεξιου(21/09/2015-08/07/2019)', 'μητσοτακη κυριακου(08/07/2019-28/07/2020)']"
πασχαλιδης παναγιωτη γεωργιος,1989-06-18,1989-10-12,πανελληνιο σοσιαλιστικο κινημα,πελλης,male,[],"['τζαννετακη τζαννη(02/07/1989-12/10/1989)', 'γριβα ιωαννη(12/10/1989-23/11/1989)']"
πασχαλιδης παναγιωτη γεωργιος,1989-11-05,1990-03-12,πανελληνιο σοσιαλιστικο κινημα,πελλης,male,[],"['γριβα ιωαννη(12/10/1989-23/11/1989)', 'ζολωτα ξενοφωντα(23/11/1989-11/04/1990)']"
πασχαλιδης παναγιωτη γεωργιος,1990-04-08,1993-09-11,πανελληνιο σοσιαλιστικο κινημα,πελλης,male,[],"['ζολωτα ξενοφωντα(23/11/1989-11/04/1990)', 'μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)']"
πασχαλιδης παναγιωτη γεωργιος,1993-10-10,1996-08-24,πανελληνιο σοσιαλιστικο κινημα,πελλης,male,['υφυπουργος εθνικης παιδειας και θρησκευματων(22/01/1996-25/09/1996)'],"['μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)', 'παπανδρεου ανδρεα(13/10/1993-22/01/1996)', 'σημιτη κωνσταντινου(22/01/1996-25/09/1996)']"
πασχαλιδης παναγιωτη γεωργιος,1996-09-22,2000-03-14,πανελληνιο σοσιαλιστικο κινημα,πελλης,male,"['υφυπουργος εθνικης παιδειας και θρησκευματων(22/01/1996-25/09/1996)', 'υφυπουργος στον πρωθυπουργο(25/09/1996-13/04/2000)']","['σημιτη κωνσταντινου(22/01/1996-25/09/1996)', 'σημιτη κωνσταντινου(25/09/1996-13/04/2000)']"
πασχαλιδης παναγιωτη γεωργιος,2000-04-09,2004-02-11,πανελληνιο σοσιαλιστικο κινημα,πελλης,male,"['υφυπουργος στον πρωθυπουργο(25/09/1996-13/04/2000)', 'υπουργος εμπορικης ναυτιλιας(07/07/2003-03/10/2004)', 'υπουργος μακεδονιας-θρακης(13/04/2000-07/07/2003)']","['σημιτη κωνσταντινου(25/09/1996-13/04/2000)', 'σημιτη κωνσταντινου(13/04/2000-10/03/2004)']"
πασχαλιδης παναγιωτη γεωργιος,2004-03-07,2005-05-09,πανελληνιο σοσιαλιστικο κινημα,πελλης,male,['υπουργος εμπορικης ναυτιλιας(07/07/2003-03/10/2004)'],"['σημιτη κωνσταντινου(13/04/2000-10/03/2004)', 'καραμανλη α. κωνσταντινου(10/03/2004-19/09/2007)']"
πατακης δημητριου ιωαννης,2000-04-09,2001-02-01,κομμουνιστικο κομμα ελλαδας,λαρισας,male,[],"['σημιτη κωνσταντινου(25/09/1996-13/04/2000)', 'σημιτη κωνσταντινου(13/04/2000-10/03/2004)']"
πατλακας ιωαννη μιχαηλ,1989-06-18,1989-10-12,νεα δημοκρατια,α' πειραιως,male,[],"['τζαννετακη τζαννη(02/07/1989-12/10/1989)', 'γριβα ιωαννη(12/10/1989-23/11/1989)']"
πατλακας ιωαννη μιχαηλ,1989-11-05,1990-03-12,νεα δημοκρατια,α' πειραιως,male,[],"['γριβα ιωαννη(12/10/1989-23/11/1989)', 'ζολωτα ξενοφωντα(23/11/1989-11/04/1990)']"
πατριανακου πετρου φεβρωνια,2007-09-16,2009-09-07,νεα δημοκρατια,επικρατειας,female,[],"['καραμανλη α. κωνσταντινου(10/03/2004-19/09/2007)', 'καραμανλη α. κωνσταντινου(19/09/2007-07/10/2009)']"
πατριανακου πετρου φεβρωνια,2012-06-17,2014-12-31,νεα δημοκρατια,λακωνιας,female,[],"['πικραμμενου παναγιωτη οθ. (υπηρεσιακη)(17/05/2012-21/06/2012)', 'σαμαρα κ. αντωνιου(21/06/2012-26/01/2015)']"
ασκητης ευαγγελου αθανασιος (νασος),2000-04-09,2003-05-06,πανελληνιο σοσιαλιστικο κινημα,β' αθηνων,male,[],"['σημιτη κωνσταντινου(25/09/1996-13/04/2000)', 'σημιτη κωνσταντινου(13/04/2000-10/03/2004)']"
πατσης κωνσταντινου ανδρεας,2019-07-07,2020-07-25,νεα δημοκρατια,γρεβενων,male,[],"['τσιπρα π. αλεξιου(21/09/2015-08/07/2019)', 'μητσοτακη κυριακου(08/07/2019-28/07/2020)']"
πατσιλινακος αλεξανδρου ιωαννης,2004-03-07,2005-11-03,κομμουνιστικο κομμα ελλαδας,β' πειραιως,male,[],"['σημιτη κωνσταντινου(13/04/2000-10/03/2004)', 'καραμανλη α. κωνσταντινου(10/03/2004-19/09/2007)']"
παυλακακης αθανασιου γεωργιος,1989-06-18,1989-10-12,νεα δημοκρατια,ξανθης,male,[],"['τζαννετακη τζαννη(02/07/1989-12/10/1989)', 'γριβα ιωαννη(12/10/1989-23/11/1989)']"
παυλακακης αθανασιου γεωργιος,1989-11-05,1990-03-12,νεα δημοκρατια,ξανθης,male,[],"['γριβα ιωαννη(12/10/1989-23/11/1989)', 'ζολωτα ξενοφωντα(23/11/1989-11/04/1990)']"
παυλακακης αθανασιου γεωργιος,1990-04-08,1993-09-11,νεα δημοκρατια,ξανθης,male,[],"['ζολωτα ξενοφωντα(23/11/1989-11/04/1990)', 'μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)']"
παυλιδης αντωνιου αριστοτελης,1989-06-18,1989-10-12,νεα δημοκρατια,δωδεκανησου,male,['υπουργος εμπορικης ναυτιλιας(07/02/1989-10/12/1989)'],"['τζαννετακη τζαννη(02/07/1989-12/10/1989)', 'γριβα ιωαννη(12/10/1989-23/11/1989)']"
παυλιδης αντωνιου αριστοτελης,1989-11-05,1990-03-12,νεα δημοκρατια,δωδεκανησου,male,"['υπουργος εμπορικης ναυτιλιας(07/02/1989-10/12/1989)', 'υπουργος εμπορικης ναυτιλιας(10/01/1990-12/03/1992)', 'αναπληρωτης υπουργος εμπορικης ναυτιλιας(24/05/1990-10/01/1990)']","['γριβα ιωαννη(12/10/1989-23/11/1989)', 'ζολωτα ξενοφωντα(23/11/1989-11/04/1990)']"
παυλιδης αντωνιου αριστοτελης,1990-04-08,1993-09-11,νεα δημοκρατια,δωδεκανησου,male,"['υφυπουργος οικονομικων(04/11/1990-24/05/1990)', 'υπουργος εμπορικης ναυτιλιας(10/01/1990-12/03/1992)', 'αναπληρωτης υπουργος εμπορικης ναυτιλιας(24/05/1990-10/01/1990)']","['ζολωτα ξενοφωντα(23/11/1989-11/04/1990)', 'μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)']"
παυλιδης αντωνιου αριστοτελης,1993-10-10,1996-08-24,νεα δημοκρατια,δωδεκανησου,male,[],"['μητσοτακη κωνσταντινου(11/04/1990-13/10/1993)', 'παπανδρεου ανδρεα(13/10/1993-22/01/1996)', 'σημιτη κωνσταντινου(22/01/1996-25/09/1996)']"
παυλιδης αντωνιου αριστοτελης,2000-04-09,2004-02-11,νεα δημοκρατια,δωδεκανησου,male,[],"['σημιτη κωνσταντινου(25/09/1996-13/04/2000)', 'σημιτη κωνσταντινου(13/04/2000-10/03/2004)']"
παυλιδης αντωνιου αριστοτελης,2004-03-07,2007-08-18,νεα δημοκρατια,δωδεκανησου,male,['υπουργος αιγαιου και νησιωτικης πολιτικης(03/10/2004-19/09/2007)'],"['σημιτη κωνσταντινου(13/04/2000-10/03/2004)', 'καραμανλη α. κωνσταντινου(10/03/2004-19/09/2007)']"
